genres,homepage,id,keywords,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}]",http://www.carrie-movie.com,133805,"[{""id"": 321, ""name"": ""terror""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 3720, ""name"": ""power""}, {""id"": 5086, ""name"": ""telekinesis""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 9714, ""name"": ""remake""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 9864, ""name"": ""prank""}, {""id"": 10266, ""name"": ""prom""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 14989, ""name"": ""religious""}, {""id"": 33740, ""name"": ""humiliation""}, {""id"": 187056, ""name"": ""woman director""}]",Carrie,"A reimagining of the classic horror tale about Carrie White, a shy girl outcast by her peers and sheltered by her deeply religious mother, who unleashes telekinetic terror on her small town after being pushed too far at her senior prom.",63.848541,"[{""name"": ""Screen Gems"", ""id"": 3287}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Misher Films"", ""id"": 11581}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-10-16,82394288,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Know her name. Fear her power.,Carrie,5.8,1463
"[{""id"": 10402, ""name"": ""Music""}]",,12763,"[{""id"": 1342, ""name"": ""dancing master""}, {""id"": 1691, ""name"": ""dance""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 187056, ""name"": ""woman director""}]",Take the Lead,"A former professional dancer volunteers to teach dance in the New York public school system and, while his background first clashes with his students' tastes, together they create a completely new style of dance. Based on the story of ballroom dancer, Pierre Dulane.",8.999675,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Tiara Blu Films"", ""id"": 54512}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-03-17,34742066,108,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Never Follow,Take the Lead,6.6,162
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",,9766,"[{""id"": 271, ""name"": ""competition""}, {""id"": 1563, ""name"": ""prisoner""}, {""id"": 3396, ""name"": ""probation assistant ""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 155791, ""name"": ""american football player""}]",Gridiron Gang,"Teenagers at a juvenile detention center, under the leadership of their counselor, gain self-esteem by playing football together.",9.278361,"[{""name"": ""Columbia Pictures"", ""id"": 5}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-09-15,41480851,125,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,One goal. A second chance.,Gridiron Gang,6.5,206
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",,14034,"[{""id"": 4480, ""name"": ""business man""}, {""id"": 6168, ""name"": ""master thief""}, {""id"": 9727, ""name"": ""thief""}, {""id"": 189093, ""name"": ""ring""}]",What's the Worst That Could Happen?,Thief Kevin Caffery attempts to rob from the home of rich businessman Max Fairbanks. But Fairbanks catches him and steals his cherished ring that his girlfriend gave him. Caffery is then bent on revenge and getting his ring back with the help of his partners.,7.185212,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-05-31,0,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,It takes a thief to nail a crook.,What's the Worst That Could Happen?,5.1,66
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",,12244,"[{""id"": 312, ""name"": ""man vs machine""}, {""id"": 3929, ""name"": ""hope""}, {""id"": 4458, ""name"": ""post-apocalyptic""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 6091, ""name"": ""war""}, {""id"": 10028, ""name"": ""steampunk""}, {""id"": 18036, ""name"": ""coward""}, {""id"": 156949, ""name"": ""end of world""}, {""id"": 178655, ""name"": ""rag doll""}]",9,"When 9 first comes to life, he finds himself in a post-apocalyptic world. All humans are gone, and it is only by chance that he discovers a small community of others like him taking refuge from fearsome machines that roam the earth intent on their extinction. Despite being the neophyte of the group, 9 convinces the others that hiding will do them no good.",55.806402,"[{""name"": ""Focus Films"", ""id"": 1268}, {""name"": ""Starz Animation"", ""id"": 2885}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Tim Burton Productions"", ""id"": 8601}, {""name"": ""Arc Productions"", ""id"": 10280}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-08-19,48428063,79,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,When our world ended their mission began.,9,6.6,1262
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",http://www.sideeffectsmayvary.com/,109421,"[{""id"": 4373, ""name"": ""fraud""}, {""id"": 9665, ""name"": ""cover-up""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 190380, ""name"": ""prescription medication""}, {""id"": 220082, ""name"": ""professional reputation""}]",Side Effects,A woman turns to prescription medication as a way of handling her anxiety concerning her husband's upcoming release from prison.,48.237797,"[{""name"": ""Di Bonaventura Pictures"", ""id"": 435}, {""name"": ""Endgame Entertainment"", ""id"": 1205}, {""name"": ""Universal"", ""id"": 6292}, {""name"": ""Open Road Films"", ""id"": 10427}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-02-07,63372757,106,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,One pill can change your life.,Side Effects,6.4,1323
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",,11137,"[{""id"": 1308, ""name"": ""secret identity""}, {""id"": 2024, ""name"": ""wisconsin""}, {""id"": 3071, ""name"": ""prince""}, {""id"": 3616, ""name"": ""college""}, {""id"": 3933, ""name"": ""modesty""}, {""id"": 9799, ""name"": ""romantic comedy""}, {""id"": 12105, ""name"": ""student""}, {""id"": 13072, ""name"": ""falling in love""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 206298, ""name"": ""young adult""}]",The Prince & Me,"A fairy tale love-story about pre-med student Paige who falls in love with a Danish Prince ""Eddie"" who refused to follow the traditions of his parents and has come to the US to quench his thirst for rebellion. Paige and Edward come from two different worlds, but there is an undeniable attraction between them.",17.943945,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""Epsilon Motion Pictures"", ""id"": 1171}, {""name"": ""Stillking Films"", ""id"": 11345}, {""name"": ""Sobini Films"", ""id"": 13923}]","[{""iso_3166_1"": ""CZ"", ""name"": ""Czech Republic""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-03-28,0,111,"[{""iso_639_1"": ""da"", ""name"": ""Dansk""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Finding your inner princess can be such a royal pain.,The Prince & Me,5.9,278
"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",http://disney.go.com/pooh/home/,51162,"[{""id"": 3905, ""name"": ""owl""}, {""id"": 4809, ""name"": ""tiger""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",Winnie the Pooh,"During an ordinary day in Hundred Acre Wood, Winnie the Pooh sets out to find some honey. Misinterpreting a note from Christopher Robin, Pooh convinces Tigger, Rabbit, Piglet, Owl, Kanga, Roo, and Eeyore that their young friend has been captured by a creature named ""Backson"" and they set out to save him.",19.143721,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Walt Disney Animation Studios"", ""id"": 6125}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-04-13,14460000,63,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Oh Pooh.,Winnie the Pooh,6.8,258
"[{""id"": 35, ""name"": ""Comedy""}]",,10152,"[{""id"": 390, ""name"": ""skateboarding""}, {""id"": 2393, ""name"": ""adoption""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 10855, ""name"": ""fate""}]",Dumb and Dumberer: When Harry Met Lloyd,"This wacky prequel to the 1994 blockbuster goes back to the lame-brained Harry and Lloyd's days as classmates at a Rhode Island high school, where the unprincipled principal puts the pair in remedial courses as part of a scheme to fleece the school.",15.67747,"[{""name"": ""New Line Cinema"", ""id"": 12}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-06-13,39267515,85,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The evolution of dumb...,Dumb and Dumberer: When Harry Met Lloyd,4.1,210
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",,9452,"[{""id"": 3045, ""name"": ""mission of murder""}, {""id"": 6078, ""name"": ""politics""}, {""id"": 6085, ""name"": ""election campaign""}, {""id"": 41156, ""name"": ""liberal""}, {""id"": 165347, ""name"": ""swearing""}, {""id"": 169086, ""name"": ""political satire""}, {""id"": 207009, ""name"": ""hip hop culture""}]",Bulworth,A suicidally disillusioned liberal politician puts a contract out on himself and takes the opportunity to be bluntly honest with his voters by affecting the rhythms and speech of hip-hop music and culture.,4.52363,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-05-15,29202884,108,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Brace yourself. This politician is about to tell the truth!,Bulworth,6.3,66
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",,239566,"[{""id"": 5565, ""name"": ""biography""}, {""id"": 199321, ""name"": ""james brown""}]",Get on Up,A chronicle of James Brown's rise from extreme poverty to become one of the most influential musicians in history.,13.064264,"[{""name"": ""Universal Studios"", ""id"": 13}, {""name"": ""Imagine Films Entertainment"", ""id"": 11262}, {""name"": ""Jagged Films"", ""id"": 27319}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-08-01,31911598,139,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Funk Don't Quit,Get on Up,6.4,158
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,53113,"[{""id"": 10041, ""name"": ""dysfunctional family""}, {""id"": 10163, ""name"": ""cancer""}, {""id"": 163599, ""name"": ""death of parent""}]",One True Thing,A career woman reassesses her parents' lives after she is forced to care for her cancer-stricken mother.,2.644427,"[{""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-09-18,0,127,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Love What You Have.,One True Thing,6.2,27
"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",,9271,"[{""id"": 310, ""name"": ""artificial intelligence""}, {""id"": 803, ""name"": ""android""}, {""id"": 3249, ""name"": ""hologram""}, {""id"": 4286, ""name"": ""computer program""}, {""id"": 4563, ""name"": ""virtual reality""}, {""id"": 8440, ""name"": ""ex-cop""}, {""id"": 9819, ""name"": ""visual effect""}, {""id"": 177258, ""name"": ""police training""}]",Virtuosity,"The Law Enforcement Technology Advancement Centre (LETAC) has developed SID version 6.7: a Sadistic, Intelligent, and Dangerous virtual reality entity which is synthesized from the personalities of more than 150 serial killers, and only one man can stop him.",5.301589,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-08-04,24048000,106,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Justice needs a new program.,Virtuosity,5.4,163
"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 878, ""name"": ""Science Fiction""}]",,4474,"[{""id"": 242, ""name"": ""new york""}, {""id"": 334, ""name"": ""flying""}, {""id"": 1594, ""name"": ""ex-boyfriend""}, {""id"": 1595, ""name"": ""ex-girlfriend""}, {""id"": 3614, ""name"": ""disappointment""}, {""id"": 4769, ""name"": ""supernatural powers""}, {""id"": 15097, ""name"": ""shark""}]",My Super Ex-Girlfriend,"When New York architect Matt Saunders dumps his new girlfriend Jenny Johnson - a smart, sexy and reluctant superhero known as G-Girl - she uses her powers to make his life a living hell!",20.252143,"[{""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""New Regency Pictures"", ""id"": 10104}, {""name"": ""Pariah"", ""id"": 11733}, {""name"": ""S E Productions Inc."", ""id"": 89632}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-06-20,60896147,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Hell hath no fury like a superwoman scorned.,My Super Ex-Girlfriend,4.8,442
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 27, ""name"": ""Horror""}]",,184346,"[{""id"": 10375, ""name"": ""possessed""}, {""id"": 15001, ""name"": ""demon""}, {""id"": 156174, ""name"": ""occult""}, {""id"": 161261, ""name"": ""demonic possession""}]",Deliver Us from Evil,"When a frightening wave of violence sweeps through New York City, troubled cop Sarchie fails to find a rational explanation for the bizarre crimes. However, his eyes are opened to a frightening alternate reality when renegade Jesuit priest, Mendoza convinces him that demonic possession may be to blame for the gruesome murders. Together, they wage a valiant supernatural struggle to rid the city of an otherworldly evil.",29.359201,"[{""name"": ""Jerry Bruckheimer Films"", ""id"": 130}, {""name"": ""Screen Gems"", ""id"": 3287}, {""name"": ""LStar Capital"", ""id"": 34034}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-07-01,0,118,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Deliver Us from Evil,5.9,690
"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.sanctummovie.com/,48340,"[{""id"": 1964, ""name"": ""cave""}, {""id"": 4237, ""name"": ""water""}, {""id"": 4414, ""name"": ""adventure""}]",Sanctum,"The 3-D action-thriller Sanctum, from executive producer James Cameron, follows a team of underwater cave divers on a treacherous expedition to the largest, most beautiful and least accessible cave system on Earth. When a tropical storm forces them deep into the caverns, they must fight raging water, deadly terrain and creeping panic as they search for an unknown escape route to the sea. Master diver Frank McGuire (Richard Roxburgh) has explored the South Pacific's Esa-ala Caves for months. But when his exit is cut off in a flash flood, Frank's team--including 17-year-old son Josh (Rhys Wakefield) and financier Carl Hurley (Ioan Gruffudd)--are forced to radically alter plans. With dwindling supplies, the crew must navigate an underwater labyrinth to make it out. Soon, they are confronted with the unavoidable question: Can they survive, or will they be trapped forever?",20.063165,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Wayfare Entertainment"", ""id"": 5703}, {""name"": ""Sanctum Australia"", ""id"": 6490}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Great Wight Productions/ Osford Films"", ""id"": 19960}, {""name"": ""Start Motion Pictures"", ""id"": 19961}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""AU"", ""name"": ""Australia""}]",2011-02-03,108609310,108,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The only way out is down.,Sanctum,5.8,339
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",,14846,"[{""id"": 4812, ""name"": ""plan""}]",Little Black Book,"Determined to learn about her boyfriend's past relationships, Stacy -- who works for a talk show -- becomes a bona fide snoop. With her colleague, Barb, Stacy gets the names of Derek's ex-lovers and interviews them, supposedly for an upcoming show. But what she learns only adds to her confusion, and her plans begin to unravel when she befriends one of the women.",6.246199,"[{""name"": ""Revolution Studios"", ""id"": 497}, {""name"": ""Blue Star Pictures"", ""id"": 2779}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-08-06,22034832,111,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Have you ever been tempted to look inside his...,Little Black Book,5.2,112
